ctryname,year,cowcode,illtreatment,RstrctAccess,wdi_aid,wdi_gr,wdi_pop,van_index,cyear,dumAsia,dumAfrica,dumEurope,dumNAmerica,dumLAmerica,lngdp,polity2,polity.category,illtrmt.category,region
Cameroon,1995,471,4,0,561060000,11.845928307,14054403,14.600000381,4711995,0,1,0,0,0,23.860639572,-4,Anocracy,Middle,Africa
Cameroon,1996,471,5,0,520190000,NA,14415168,14.600000381,4711996,0,1,0,0,0,23.909431458,-4,Anocracy,Middle,Africa
Cameroon,1997,471,33,0,703720000,NA,14773789,1.7999999523,4711997,0,1,0,0,0,23.959173203,-4,Anocracy,High,Africa
Cameroon,1998,471,12,0,709270000,14.872747468,15132782,1.7999999523,4711998,0,1,0,0,0,24.008337021,-4,Anocracy,High,Africa
Cameroon,1999,471,7,0,610050000,14.057929443,15495758,1.7999999523,4711999,0,1,0,0,0,24.051336288,-4,Anocracy,Middle,Africa
Cameroon,2000,471,3,0,584460000,NA,15865456,1.7999999523,4712000,0,1,0,0,0,24.092479706,-4,Anocracy,Middle,Africa
Cameroon,2001,471,1,0,753670000,NA,16242478,1.7999999523,4712001,0,1,0,0,0,24.136632919,-4,Anocracy,Low,Africa
Cameroon,2002,471,6,0,1008190000,NA,16626413,1.7999999523,4712002,0,1,0,0,0,24.17593956,-4,Anocracy,Middle,Africa
,2003,471,NA,NA,NA,NA,NA,NA,4712003,0,0,0,0,0,NA,NA,NA,NA,NA
Cameroon,2004,471,0,0,913300000,NA,17416687,6.5999999046,4712004,0,1,0,0,0,24.251808167,-4,Anocracy,Low,Africa
Cameroon,2005,471,2,0,463970000,NA,17823352,NA,4712005,0,1,0,0,0,24.274515152,-4,Anocracy,Middle,Africa
Nigeria,1995,475,29,0,253240000,NA,110449331,0,4751995,0,1,0,0,0,25.774887085,-6,Autocracy,High,Africa
Nigeria,1996,475,18,0,242580000,NA,113212070,0,4751996,0,1,0,0,0,25.816987991,-6,Autocracy,High,Africa
Nigeria,1997,475,18,1,270560000,NA,116026774,0,4751997,0,1,0,0,0,25.843629837,-6,Autocracy,High,Africa
Nigeria,1998,475,19,1,281630000,NA,118899179,0,4751998,0,1,0,0,0,25.862249374,-1,Anocracy,High,Africa
Nigeria,1999,475,5,0,206740000,NA,121836150,10.199999809,4751999,0,1,0,0,0,25.873193741,4,Anocracy,Middle,Africa
Nigeria,2000,475,9,0,242670000,NA,124842371,10.199999809,4752000,0,1,0,0,0,25.925786972,4,Anocracy,High,Africa
Nigeria,2001,475,5,0,264830000,NA,127917961,10.199999809,4752001,0,1,0,0,0,25.956315994,4,Anocracy,Middle,Africa
Nigeria,2002,475,14,0,408020000,NA,131060791,10.199999809,4752002,0,1,0,0,0,25.97168541,4,Anocracy,High,Africa
Nigeria,2003,475,2,0,380720000,NA,134269942,12,4752003,0,1,0,0,0,26.069719315,4,Anocracy,Middle,Africa
Nigeria,2004,475,3,0,660540000,NA,137543599,12,4752004,0,1,0,0,0,26.170469284,4,Anocracy,Middle,Africa
Nigeria,2005,475,6,0,7331710000,NA,140878575,NA,4752005,0,1,0,0,0,26.223062515,4,Anocracy,Middle,Africa
Gabon,1995,481,1,0,187960000,NA,1084447,14.699999809,4811995,0,1,0,0,0,23.505634308,-4,Anocracy,Low,Africa
,1996,481,NA,NA,NA,NA,NA,NA,4811996,0,0,0,0,0,NA,NA,NA,NA,NA
Gabon,1997,481,0,0,56290000,NA,1145857,7.5,4811997,0,1,0,0,0,23.597040176,-4,Anocracy,Low,Africa
,1998,481,NA,NA,NA,NA,NA,NA,4811998,0,0,0,0,0,NA,NA,NA,NA,NA
,1999,481,NA,NA,NA,NA,NA,NA,4811999,0,0,0,0,0,NA,NA,NA,NA,NA
,2000,481,NA,NA,NA,NA,NA,NA,4812000,0,0,0,0,0,NA,NA,NA,NA,NA
,2001,481,NA,NA,NA,NA,NA,NA,4812001,0,0,0,0,0,NA,NA,NA,NA,NA
,2002,481,NA,NA,NA,NA,NA,NA,4812002,0,0,0,0,0,NA,NA,NA,NA,NA
Gabon,2003,481,0,0,-15670000,NA,1315994,6.9000000954,4812003,0,1,0,0,0,23.561515808,-4,Anocracy,Low,Africa
,2004,481,NA,NA,NA,NA,NA,NA,4812004,0,0,0,0,0,NA,NA,NA,NA,NA
,2005,481,NA,NA,NA,NA,NA,NA,4812005,0,0,0,0,0,NA,NA,NA,NA,NA
,1995,482,NA,NA,NA,NA,NA,NA,4821995,0,0,0,0,0,NA,NA,NA,NA,NA
,1996,482,NA,NA,NA,NA,NA,NA,4821996,0,0,0,0,0,NA,NA,NA,NA,NA
,1997,482,NA,NA,NA,NA,NA,NA,4821997,0,0,0,0,0,NA,NA,NA,NA,NA
,1998,482,NA,NA,NA,NA,NA,NA,4821998,0,0,0,0,0,NA,NA,NA,NA,NA
,1999,482,NA,NA,NA,NA,NA,NA,4821999,0,0,0,0,0,NA,NA,NA,NA,NA
,2000,482,NA,NA,NA,NA,NA,NA,4822000,0,0,0,0,0,NA,NA,NA,NA,NA
Central African Republic,2001,482,6,0,115130000,NA,3819543,11.100000381,4822001,0,1,0,0,0,21.767747879,5,Anocracy,Middle,Africa
Central African Republic,2002,482,18,0,85150000,NA,3889927,11.100000381,4822002,0,1,0,0,0,21.76190567,5,Anocracy,High,Africa
Central African Republic,2003,482,11,0,65440000,NA,3958741,0,4822003,0,1,0,0,0,21.682861328,-1,Anocracy,High,Africa
,2004,482,NA,NA,NA,NA,NA,NA,4822004,0,0,0,0,0,NA,NA,NA,NA,NA
,2005,482,NA,NA,NA,NA,NA,NA,4822005,0,0,0,0,0,NA,NA,NA,NA,NA
Chad,1995,483,2,0,287130000,NA,7127765,0,4831995,0,1,0,0,0,22.414627075,-4,Anocracy,Middle,Africa
Chad,1996,483,12,0,372730000,NA,7357735,13.5,4831996,0,1,0,0,0,22.43652916,-2,Anocracy,High,Africa
Chad,1997,483,5,0,313650000,NA,7596841,12.100000381,4831997,0,1,0,0,0,22.491523743,-2,Anocracy,Middle,Africa
Chad,1998,483,3,0,233810000,NA,7848182,12.100000381,4831998,0,1,0,0,0,22.558729172,-2,Anocracy,Middle,Africa
Chad,1999,483,1,0,260620000,NA,8115745,12.100000381,4831999,0,1,0,0,0,22.551877975,-2,Anocracy,Low,Africa
Chad,2000,483,2,0,198890000,NA,8401696,12.100000381,4832000,0,1,0,0,0,22.543041229,-2,Anocracy,Middle,Africa
Chad,2001,483,5,1,291420000,NA,8708121,11.399999619,4832001,0,1,0,0,0,22.653312683,-2,Anocracy,Middle,Africa
Chad,2002,483,0,0,341610000,NA,9032354,11.399999619,4832002,0,1,0,0,0,22.734811783,-2,Anocracy,Low,Africa
Chad,2003,483,0,0,318860000,NA,9365969,11.399999619,4832003,0,1,0,0,0,22.872150421,-2,Anocracy,Low,Africa
Chad,2004,483,0,0,384260000,NA,9697437,11.399999619,4832004,0,1,0,0,0,23.162050247,-2,Anocracy,Low,Africa
,2005,483,NA,NA,NA,NA,NA,NA,4832005,0,0,0,0,0,NA,NA,NA,NA,NA
"Congo (Brazzaville, Republic of Congo)",1995,484,3,0,157390000,NA,2782397,15.300000191,4841995,0,1,0,0,0,22.885551453,NA,NA,NA,Africa
"Congo (Brazzaville, Republic of Congo)",1996,484,2,0,584370000,NA,2835383,15.300000191,4841996,0,1,0,0,0,22.927652359,NA,NA,NA,Africa
"Congo (Brazzaville, Republic of Congo)",1997,484,0,0,387570000,NA,2882589,0,4841997,0,1,0,0,0,22.921634674,NA,NA,Low,Africa
"Congo (Brazzaville, Republic of Congo)",1998,484,5,0,92700000,NA,2928135,0,4841998,0,1,0,0,0,22.957965851,NA,NA,NA,Africa
"Congo (Brazzaville, Republic of Congo)",1999,484,8,0,214160000,NA,2977777,0,4841999,0,1,0,0,0,22.931621552,NA,NA,High,Africa
"Congo (Brazzaville, Republic of Congo)",2000,484,4,0,50590000,NA,3035508,0,4842000,0,1,0,0,0,23.004873276,NA,NA,NA,Africa
"Congo (Brazzaville, Republic of Congo)",2001,484,2,0,110370000,32.269353155,3103314,0,4842001,0,1,0,0,0,23.042167664,NA,NA,NA,Africa
"Congo (Brazzaville, Republic of Congo)",2002,484,4,0,87930000,31.910795857,3179660,4.5999999046,4842002,0,1,0,0,0,23.087141037,NA,NA,NA,Africa
"Congo (Brazzaville, Republic of Congo)",2003,484,2,0,8.80E+07,31.550513854,3260769,4.0999999046,4842003,0,1,0,0,0,23.09510994,NA,NA,NA,Africa
"Congo (Brazzaville, Republic of Congo)",2004,484,0,0,133650000,32.744376131,3341052,4.0999999046,4842004,0,1,0,0,0,23.12951088,NA,NA,Low,Africa
,2005,484,NA,NA,NA,NA,NA,NA,4842005,0,0,0,0,0,NA,NA,NA,NA,NA
,1995,490,NA,NA,NA,NA,NA,NA,4901995,0,0,0,0,0,NA,NA,NA,NA,NA
,1996,490,NA,NA,NA,NA,NA,NA,4901996,0,0,0,0,0,NA,NA,NA,NA,NA
,1997,490,NA,NA,NA,NA,NA,NA,4901997,0,0,0,0,0,NA,NA,NA,NA,NA
,1998,490,NA,NA,NA,NA,NA,NA,4901998,0,0,0,0,0,NA,NA,NA,NA,NA
,1999,490,NA,NA,NA,NA,NA,NA,4901999,0,0,0,0,0,NA,NA,NA,NA,NA
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",2000,490,1,0,280580000,3.7337596125,50829248,0,4902000,0,1,0,0,0,23.28155899,NA,NA,Low,Africa
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",2001,490,14,0,391050000,4.7347686527,52284019,0,4902001,0,1,0,0,0,23.260335922,NA,NA,High,Africa
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",2002,490,7,1,1695900000,7.9257601996,53884709,0,4902002,0,1,0,0,0,23.294431686,NA,NA,NA,Africa
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",2003,490,9,1,6818270000,NA,55590624,0,4902003,0,1,0,0,0,23.350730896,NA,NA,High,Africa
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",2004,490,7,1,2104080000,NA,57337002,0,4902004,0,1,0,0,0,23.415018082,NA,NA,NA,Africa
"Democratic Republic of the Congo (Zaire, Congo-Kinshasha)",2005,490,9,1,1914190000,NA,59076752,NA,4902005,0,1,0,0,0,23.477649689,NA,NA,High,Africa
Uganda,1995,500,0,0,1060190000,NA,20953589,0,5001995,0,1,0,0,0,23.358989716,-4,Anocracy,Low,Africa
Uganda,1996,500,1,0,884020000,NA,21617190,7.8000001907,5001996,0,1,0,0,0,23.445827484,-4,Anocracy,Low,Africa
Uganda,1997,500,2,0,1148350000,NA,22288245,7.8000001907,5001997,0,1,0,0,0,23.495571136,-4,Anocracy,Middle,Africa
Uganda,1998,500,1,0,942010000,10.636372643,22974610,7.8000001907,5001998,0,1,0,0,0,23.543458939,-4,Anocracy,Low,Africa
Uganda,1999,500,1,0,859920000,11.634969816,23686817,7.8000001907,5001999,0,1,0,0,0,23.620918274,-4,Anocracy,Low,Africa
Uganda,2000,500,0,0,1302900000,10.788383184,24432843,9.1000003815,5002000,0,1,0,0,0,23.675767899,-4,Anocracy,Low,Africa
Uganda,2001,500,2,0,1265440000,10.520349695,25215902,10,5002001,0,1,0,0,0,23.724035263,-4,Anocracy,Middle,Africa
Uganda,2002,500,2,0,1065760000,11.562139543,26035327,10,5002002,0,1,0,0,0,23.786113739,-4,Anocracy,Middle,Africa
Uganda,2003,500,1,0,1258990000,11.459350844,26890404,10,5002003,0,1,0,0,0,23.848836899,-4,Anocracy,Low,Africa
Uganda,2004,500,0,0,1395890000,10.887889351,27778909,10,5002004,0,1,0,0,0,23.914693832,-4,Anocracy,Low,Africa
Uganda,2005,500,1,0,1326760000,11.944745148,28699255,NA,5002005,0,1,0,0,0,23.9760952,-1,Anocracy,Low,Africa
Kenya,1995,501,30,0,821590000,21.594807136,27492083,11.899999619,5011995,0,1,0,0,0,24.308309555,-5,Anocracy,High,Africa
Kenya,1996,501,14,0,731490000,17.554120797,28283375,11.899999619,5011996,0,1,0,0,0,24.348941803,-5,Anocracy,High,Africa
Kenya,1997,501,12,0,603110000,18.573359141,29064655,7.5999999046,5011997,0,1,0,0,0,24.353679657,-2,Anocracy,High,Africa
Kenya,1998,501,6,0,567470000,17.104736414,29843983,7.5999999046,5011998,0,1,0,0,0,24.386053085,-2,Anocracy,Middle,Africa
Kenya,1999,501,3,0,409820000,19.64450019,30632957,7.5999999046,5011999,0,1,0,0,0,24.408843994,-2,Anocracy,Middle,Africa
Kenya,2000,501,15,1,712040000,19.659602264,31440637,7.5999999046,5012000,0,1,0,0,0,24.414823532,-2,Anocracy,High,Africa
Kenya,2001,501,3,1,707020000,19.051111181,32269397,7.5999999046,5012001,0,1,0,0,0,24.451925278,-2,Anocracy,Middle,Africa
Kenya,2002,501,3,0,557510000,21.983702709,33118782,7.4000000954,5012002,0,1,0,0,0,24.457378387,8,Democracy,NA,Africa
Kenya,2003,501,0,0,656710000,16.704830259,33991605,7.4000000954,5012003,0,1,0,0,0,24.486282349,8,Democracy,Low,Africa
Kenya,2004,501,1,0,738080000,19.9866908,34890366,7.4000000954,5012004,0,1,0,0,0,24.536066055,8,Democracy,Low,Africa
Kenya,2005,501,1,0,832640000,20.229500556,35816784,NA,5012005,0,1,0,0,0,24.593452454,8,Democracy,Low,Africa
Tanzania,1995,510,5,0,1067200000,NA,29971801,6.5,5101995,0,1,0,0,0,23.899185181,-1,Anocracy,Middle,Africa
Tanzania,1996,510,7,1,1117830000,NA,30823204,6.5,5101996,0,1,0,0,0,23.943626404,-1,Anocracy,Middle,Africa
Tanzania,1997,510,4,1,1328870000,NA,31644436,6.5,5101997,0,1,0,0,0,23.978273392,-1,Anocracy,Middle,Africa
Tanzania,1998,510,7,1,1419900000,NA,32453044,6.5,5101998,0,1,0,0,0,24.014686584,-1,Anocracy,Middle,Africa
,1999,510,NA,NA,NA,NA,NA,NA,5101999,0,0,0,0,0,NA,NA,NA,NA,NA
Tanzania,2000,510,9,0,1475430000,NA,34131312,4.5,5102000,0,1,0,0,0,24.099115372,-1,Anocracy,High,Africa
Tanzania,2001,510,17,0,1892230000,NA,35026198,4.5,5102001,0,1,0,0,0,24.159669876,-1,Anocracy,High,Africa
Tanzania,2002,510,7,0,1896630000,NA,35957575,4.5,5102002,0,1,0,0,0,24.229578018,-1,Anocracy,Middle,Africa
Tanzania,2003,510,0,0,2196130000,NA,36929648,4.5,5102003,0,1,0,0,0,24.284708023,-1,Anocracy,Low,Africa
Tanzania,2004,510,0,0,2038810000,NA,37945476,4.5,5102004,0,1,0,0,0,24.349855423,-1,Anocracy,Low,Africa
Tanzania,2005,510,0,0,1686070000,NA,39007359,NA,5102005,0,1,0,0,0,24.420965195,-1,Anocracy,Low,Africa
Burundi,1995,516,3,0,350470000,19.273608148,6166983,2.5,5161995,0,1,0,0,0,21.607566833,0,Anocracy,Middle,Africa
Burundi,1996,516,6,0,144610000,17.614975295,6222062,0,5161996,0,1,0,0,0,21.524185181,-5,Anocracy,Middle,Africa
Burundi,1997,516,18,1,81580000,13.461201867,6266105,0,5161997,0,1,0,0,0,21.50815773,-5,Anocracy,High,Africa
Burundi,1998,516,11,1,99770000,16.559192904,6312025,0,5161998,0,1,0,0,0,21.55456543,-1,Anocracy,High,Africa
Burundi,1999,516,9,0,107230000,15.796343874,6376824,0,5161999,0,1,0,0,0,21.544412613,-1,Anocracy,High,Africa
Burundi,2000,516,8,0,144580000,NA,6472622,0,5162000,0,1,0,0,0,21.535808563,-1,Anocracy,High,Africa
Burundi,2001,516,7,0,232240000,NA,6603696,0,5162001,0,1,0,0,0,21.556158066,0,Anocracy,Middle,Africa
Burundi,2002,516,7,0,257220000,NA,6766563,0,5162002,0,1,0,0,0,21.599662781,2,Anocracy,Middle,Africa
Burundi,2003,516,3,0,287840000,NA,6955720,0,5162003,0,1,0,0,0,21.587348938,3,Anocracy,Middle,Africa
Burundi,2004,516,3,0,421280000,NA,7162083,0,5162004,0,1,0,0,0,21.634553909,5,Anocracy,Middle,Africa
Burundi,2005,516,3,0,408260000,NA,7378129,NA,5162005,0,1,0,0,0,21.643514633,6,Democracy,Middle,Africa
Rwanda,1995,517,6,0,882920000,NA,5440441,0,5171995,0,1,0,0,0,21.896974564,-6,Autocracy,Middle,Africa
Rwanda,1996,517,8,0,618810000,NA,5660132,0,5171996,0,1,0,0,0,22.016939163,-6,Autocracy,High,Africa
Rwanda,1997,517,16,1,336300000,NA,6150852,0,5171997,0,1,0,0,0,22.146648407,-6,Autocracy,High,Africa
Rwanda,1998,517,11,1,498200000,NA,6800655,0,5171998,0,1,0,0,0,22.231529236,-6,Autocracy,High,Africa
Rwanda,1999,517,7,1,520860000,NA,7443081,0,5171999,0,1,0,0,0,22.304603577,-6,Autocracy,Middle,Africa
Rwanda,2000,517,17,1,495490000,NA,7957797,0,5172000,0,1,0,0,0,22.382490158,-4,Anocracy,High,Africa
Rwanda,2001,517,13,1,473860000,NA,8310051,0,5172001,0,1,0,0,0,22.464069366,-4,Anocracy,High,Africa
Rwanda,2002,517,3,0,531820000,NA,8538697,0,5172002,0,1,0,0,0,22.568429947,-4,Anocracy,Middle,Africa
Rwanda,2003,517,3,0,427800000,NA,8685457,6.6999998093,5172003,0,1,0,0,0,22.571426392,-3,Anocracy,Middle,Africa
Rwanda,2004,517,1,0,562730000,NA,8819688,6.6999998093,5172004,0,1,0,0,0,22.623067856,-3,Anocracy,Low,Africa
Rwanda,2005,517,2,1,648410000,NA,8992140,NA,5172005,0,1,0,0,0,22.691661835,-3,Anocracy,Middle,Africa
,1995,520,NA,NA,NA,NA,NA,NA,5201995,0,0,0,0,0,NA,NA,NA,NA,NA
,1996,520,NA,NA,NA,NA,NA,NA,5201996,0,0,0,0,0,NA,NA,NA,NA,NA
,1997,520,NA,NA,NA,NA,NA,NA,5201997,0,0,0,0,0,NA,NA,NA,NA,NA
,1998,520,NA,NA,NA,NA,NA,NA,5201998,0,0,0,0,0,NA,NA,NA,NA,NA
,1999,520,NA,NA,NA,NA,NA,NA,5201999,0,0,0,0,0,NA,NA,NA,NA,NA
,2000,520,NA,NA,NA,NA,NA,NA,5202000,0,0,0,0,0,NA,NA,NA,NA,NA
,2001,520,NA,NA,NA,NA,NA,NA,5202001,0,0,0,0,0,NA,NA,NA,NA,NA
,2002,520,NA,NA,NA,NA,NA,NA,5202002,0,0,0,0,0,NA,NA,NA,NA,NA
,2003,520,NA,NA,NA,NA,NA,NA,5202003,0,0,0,0,0,NA,NA,NA,NA,NA
,2004,520,NA,NA,NA,NA,NA,NA,5202004,0,0,0,0,0,NA,NA,NA,NA,NA
,2005,520,NA,NA,NA,NA,NA,NA,5202005,0,0,0,0,0,NA,NA,NA,NA,NA
,1995,522,NA,NA,NA,NA,NA,NA,5221995,0,0,0,0,0,NA,NA,NA,NA,NA
,1996,522,NA,NA,NA,NA,NA,NA,5221996,0,0,0,0,0,NA,NA,NA,NA,NA
,1997,522,NA,NA,NA,NA,NA,NA,5221997,0,0,0,0,0,NA,NA,NA,NA,NA
,1998,522,NA,NA,NA,NA,NA,NA,5221998,0,0,0,0,0,NA,NA,NA,NA,NA
,1999,522,NA,NA,NA,NA,NA,NA,5221999,0,0,0,0,0,NA,NA,NA,NA,NA
,2000,522,NA,NA,NA,NA,NA,NA,5222000,0,0,0,0,0,NA,NA,NA,NA,NA
,2001,522,NA,NA,NA,NA,NA,NA,5222001,0,0,0,0,0,NA,NA,NA,NA,NA
,2002,522,NA,NA,NA,NA,NA,NA,5222002,0,0,0,0,0,NA,NA,NA,NA,NA
,2003,522,NA,NA,NA,NA,NA,NA,5222003,0,0,0,0,0,NA,NA,NA,NA,NA
,2004,522,NA,NA,NA,NA,NA,NA,5222004,0,0,0,0,0,NA,NA,NA,NA,NA
,2005,522,NA,NA,NA,NA,NA,NA,5222005,0,0,0,0,0,NA,NA,NA,NA,NA
,1995,531,NA,NA,NA,NA,NA,NA,5311995,0,0,0,0,0,NA,NA,NA,NA,NA
,1996,531,NA,NA,NA,NA,NA,NA,5311996,0,0,0,0,0,NA,NA,NA,NA,NA
,1997,531,NA,NA,NA,NA,NA,NA,5311997,0,0,0,0,0,NA,NA,NA,NA,NA
Eritrea,1998,531,5,0,231070000,NA,3419101,0,5311998,0,1,0,0,0,21.784257889,-6,Autocracy,Middle,Africa
Eritrea,1999,531,6,0,215220000,NA,3530100,0,5311999,0,1,0,0,0,21.784393311,-6,Autocracy,Middle,Africa
Eritrea,2000,531,0,0,263560000,NA,3657325,0,5312000,0,1,0,0,0,21.643745422,-6,Autocracy,Low,Africa
Eritrea,2001,531,2,0,439910000,NA,3801913,0,5312001,0,1,0,0,0,21.728797913,-7,Autocracy,Middle,Africa
Eritrea,2002,531,3,0,329050000,NA,3963184,0,5312002,0,1,0,0,0,21.7584095,-7,Autocracy,Middle,Africa
Eritrea,2003,531,0,0,390760000,NA,4134377,0,5312003,0,1,0,0,0,21.731496811,-7,Autocracy,Low,Africa
Eritrea,2004,531,6,0,303840000,NA,4306537,0,5312004,0,1,0,0,0,21.745908737,-7,Autocracy,Middle,Africa
Eritrea,2005,531,1,0,383470000,NA,4473122,NA,5312005,0,1,0,0,0,21.771327972,-7,Autocracy,Low,Africa
Angola,1995,540,0,0,559640000,NA,12539131,0,5401995,0,1,0,0,0,24.016031265,-2,Anocracy,Low,Africa
Angola,1996,540,0,0,621080000,NA,12887785,0,5401996,0,1,0,0,0,24.122190475,-2,Anocracy,Low,Africa
Angola,1997,540,1,0,521280000,NA,13218780,0,5401997,0,1,0,0,0,24.198226929,-3,Anocracy,Low,Africa
Angola,1998,540,14,0,492030000,NA,13547401,0,5401998,0,1,0,0,0,24.264059067,-3,Anocracy,High,Africa
Angola,1999,540,4,0,561720000,NA,13895820,0,5401999,0,1,0,0,0,24.295942307,-3,Anocracy,Middle,Africa
Angola,2000,540,2,0,459800000,NA,14279518,0,5402000,0,1,0,0,0,24.325618744,-3,Anocracy,Middle,Africa
Angola,2001,540,3,0,447010000,NA,14704383,0,5402001,0,1,0,0,0,24.356554031,-3,Anocracy,Middle,Africa
Angola,2002,540,9,0,589410000,NA,15164026,0,5402002,0,1,0,0,0,24.491876602,-2,Anocracy,High,Africa
Angola,2003,540,10,0,609130000,NA,15646832,0,5402003,0,1,0,0,0,24.524423599,-2,Anocracy,High,Africa
Angola,2004,540,12,0,1344650000,NA,16135465,0,5402004,0,1,0,0,0,24.630430222,-2,Anocracy,High,Africa
Angola,2005,540,3,0,461520000,NA,16617589,NA,5402005,0,1,0,0,0,24.817848206,-2,Anocracy,Middle,Africa
Mozambique,1995,541,4,0,1365320000,NA,15945442,13.899999619,5411995,0,1,0,0,0,22.58357811,5,Anocracy,Middle,Africa
Mozambique,1996,541,5,0,1171110000,NA,16431268,13.899999619,5411996,0,1,0,0,0,22.654968262,5,Anocracy,Middle,Africa
Mozambique,1997,541,11,0,1358100000,NA,16888168,13.899999619,5411997,0,1,0,0,0,22.752445221,5,Anocracy,High,Africa
Mozambique,1998,541,4,0,1503780000,NA,17329259,13.899999619,5411998,0,1,0,0,0,22.854841232,5,Anocracy,Middle,Africa
Mozambique,1999,541,0,0,1173150000,NA,17777579,11.399999619,5411999,0,1,0,0,0,22.932891846,5,Anocracy,Low,Africa
Mozambique,2000,541,4,0,1401760000,NA,18249419,11.399999619,5412000,0,1,0,0,0,22.943742752,5,Anocracy,Middle,Africa
Mozambique,2001,541,2,0,1527800000,NA,18746257,11.399999619,5412001,0,1,0,0,0,23.056167603,5,Anocracy,Middle,Africa
Mozambique,2002,541,2,0,3370820000,NA,19259465,11.399999619,5412002,0,1,0,0,0,23.140665054,5,Anocracy,Middle,Africa
Mozambique,2003,541,3,0,1331640000,NA,19783627,11.399999619,5412003,0,1,0,0,0,23.199157715,5,Anocracy,Middle,Africa
Mozambique,2004,541,5,0,1442110000,NA,20310610,6.0999999046,5412004,0,1,0,0,0,23.27504158,5,Anocracy,Middle,Africa
,2005,541,NA,NA,NA,NA,NA,NA,5412005,0,0,0,0,0,NA,NA,NA,NA,NA
Zambia,1995,551,1,0,2466290000,19.988618916,9107859,4.3000001907,5511995,0,1,0,0,0,22.934310913,6,Democracy,Low,Africa
Zambia,1996,551,2,0,789980000,18.862336258,9372406,2.7000000477,5511996,0,1,0,0,0,23.001461029,1,Anocracy,Middle,Africa
Zambia,1997,551,4,0,858880000,18.390335836,9646656,2.7000000477,5511997,0,1,0,0,0,23.033916473,1,Anocracy,Middle,Africa
Zambia,1998,551,3,1,501270000,18.205344866,9925170,2.7000000477,5511998,0,1,0,0,0,23.015155792,1,Anocracy,Middle,Africa
Zambia,1999,551,3,0,867760000,19.126201735,10200392,2.7000000477,5511999,0,1,0,0,0,23.037155151,1,Anocracy,Middle,Africa
Zambia,2000,551,0,0,1198940000,NA,10467278,2.7000000477,5512000,0,1,0,0,0,23.072317123,1,Anocracy,Low,Africa
Zambia,2001,551,1,0,835500000,19.651672125,10723651,9.6999998093,5512001,0,1,0,0,0,23.120082855,5,Anocracy,Low,Africa
Zambia,2002,551,0,0,1145480000,17.758179076,10972245,9.6999998093,5512002,0,1,0,0,0,23.146875381,5,Anocracy,Low,Africa
Zambia,2003,551,0,0,967140000,17.185757588,11218960,9.6999998093,5512003,0,1,0,0,0,23.202011108,5,Anocracy,Low,Africa
Zambia,2004,551,0,0,1316220000,18.028362175,11472278,9.6999998093,5512004,0,1,0,0,0,23.254955292,5,Anocracy,Low,Africa
Zambia,2005,551,0,0,1293980000,17.692988459,11738432,NA,5512005,0,1,0,0,0,23.305648804,5,Anocracy,Low,Africa
Zimbabwe,1995,552,1,0,612360000,26.66855993,11713351,3.4000000954,5521995,0,1,0,0,0,21.802072525,-6,Autocracy,Low,Africa
Zimbabwe,1996,552,2,0,475390000,25.32892276,11911509,1.7000000477,5521996,0,1,0,0,0,21.900655746,-6,Autocracy,Middle,Africa
Zimbabwe,1997,552,1,0,458450000,29.47253953,12091779,1.7000000477,5521997,0,1,0,0,0,21.927108765,-6,Autocracy,Low,Africa
Zimbabwe,1998,552,3,0,374710000,NA,12247626,1.7000000477,5521998,0,1,0,0,0,21.955553055,-6,Autocracy,Middle,Africa
Zimbabwe,1999,552,6,0,317300000,NA,12370456,1.7000000477,5521999,0,1,0,0,0,21.918889999,-3,Anocracy,Middle,Africa
Zimbabwe,2000,552,17,0,241870000,NA,12455362,5.5999999046,5522000,0,1,0,0,0,21.836593628,-3,Anocracy,High,Africa
Zimbabwe,2001,552,13,0,248700000,NA,12502406,4.3000001907,5522001,0,1,0,0,0,21.809223175,-4,Anocracy,High,Africa
Zimbabwe,2002,552,17,0,279260000,NA,12517662,9,5522002,0,1,0,0,0,21.764225006,-4,Anocracy,High,Africa
Zimbabwe,2003,552,21,0,240560000,NA,12510191,9,5522003,0,1,0,0,0,21.654411316,-4,Anocracy,High,Africa
Zimbabwe,2004,552,17,0,219070000,NA,12492297,9,5522004,0,1,0,0,0,21.61566925,-4,Anocracy,High,Africa
Zimbabwe,2005,552,10,0,418170000,NA,12475084,NA,5522005,0,1,0,0,0,21.561214447,-4,Anocracy,High,Africa
Malawi,1995,553,1,0,540440000,NA,10144031,16.299999237,5531995,0,1,0,0,0,22.634435654,6,Democracy,Low,Africa
Malawi,1996,553,2,0,630540000,NA,10392796,16.299999237,5531996,0,1,0,0,0,22.705049515,6,Democracy,Middle,Africa
Malawi,1997,553,1,0,463060000,NA,10710037,16.299999237,5531997,0,1,0,0,0,22.742273331,6,Democracy,Low,Africa
,1998,553,NA,NA,NA,NA,NA,NA,5531998,0,0,0,0,0,NA,NA,NA,NA,NA
,1999,553,NA,NA,NA,NA,NA,NA,5531999,0,0,0,0,0,NA,NA,NA,NA,NA
